site_id,site_name,timestamp,NO (µg/m³),NO_percentage,NO_flag,NO2 (µg/m³),NO2_flag,NO2_percentage,NOx (ppb),NOx_flag,NOx_percentage,original_40,Ozone (µg/m³),Ozone_flag,Ozone_percentage,PM10 (µg/m³),PM10_flag,PM10_percentage,PM2.5 (µg/m³),PM2.5_flag,PM25_percentage,year
site_1399,Anand Kala Kshetram Rajamahendravaram,35040,7236,20.65068493,0,7847,0,22.39440639,7893,0,22.52568493,0,7742,0,22.09474886,9951,0,28.3989726,9743,0,27.8053653,2017
site_5615,Vasanthapuram Vellore,35040,7261,20.72203196,0,6853,0,19.5576484,7285,0,20.79052511,0,7357,0,20.99600457,6569,0,18.74714612,6339,0,18.09075342,2022
site_108,Aya Nagar Delhi,35040,7272,20.75342466,0,7272,0,20.75342466,9193,0,26.23573059,0,8155,0,23.27340183,6668,0,19.02968037,6749,0,19.26084475,2017
site_103,CRRI Mathura Road Delhi,35040,7594,21.67237443,0,7594,0,21.67237443,9462,0,27.00342466,0,8163,0,23.29623288,7166,0,20.45091324,7534,0,21.50114155,2017
site_5393,Chandni Chowk Delhi,35040,7604,21.70091324,0,7773,0,22.18321918,7753,0,22.12614155,0,9210,0,26.28424658,9215,0,26.29851598,8441,0,24.08961187,2023
site_5258,Ganga Nagar Meerut,35040,7722,22.03767123,0,7710,0,22.00342466,7726,0,22.04908676,0,7644,0,21.81506849,7943,0,22.668379,7700,0,21.97488584,2019
site_5832,Mohalbani Ghat Pathardih,5856,1295,22.11407104,0,1276,0,21.78961749,1295,0,22.11407104,0,1295,0,22.11407104,1295,0,22.11407104,1283,0,21.90915301,2023
site_303,Opp GPO Civil Lines Nagpur,35040,7769,22.17180365,0,8165,0,23.30194064,8188,0,23.36757991,0,8167,0,23.3076484,8240,0,23.51598174,8233,0,23.49600457,2018
site_5414,Haji Colony Raichur,5856,1326,22.64344262,0,1324,0,22.60928962,1327,0,22.66051913,1,1317,0,22.4897541,951,0,16.2397541,1102,0,18.81830601,2020
site_253,Punjab Agricultural University Ludhiana,23520,5393,22.92942177,0,5502,0,23.39285714,5332,0,22.67006803,0,8670,0,36.8622449,9193,0,39.08588435,9259,0,39.3664966,2017
site_304,Gangapur Road Nashik,23232,5387,23.18784435,0,5456,0,23.48484848,8010,0,34.47830579,0,6789,0,29.22262397,5634,0,24.25103306,5595,0,24.08316116,2017
site_5377,Kunjaban Agartala Tripura,35040,8138,23.22488584,0,8138,0,23.22488584,8139,0,23.22773973,0,8138,0,23.22488584,6719,0,19.17522831,6702,0,19.12671233,2023
site_303,Opp GPO Civil Lines Nagpur,35040,8210,23.4303653,0,7797,0,22.25171233,8226,0,23.4760274,0,8903,0,25.40810502,8185,0,23.35901826,8681,0,24.77454338,2019
site_5131,Lumpyngngad Shillong Meghalaya,35040,8344,23.81278539,0,8345,0,23.81563927,8946,0,25.53082192,0,8914,0,25.43949772,5443,0,15.5336758,4728,0,13.49315068,2019
site_5658,Girls College Sivasagar,35040,8382,23.92123288,0,8386,0,23.9326484,8397,0,23.9640411,0,7979,0,22.77111872,8190,0,23.37328767,8264,0,23.58447489,2022
site_5449,Sardar Vallabhbhai Patel Stadium Ahmedabad,35040,8547,24.39212329,0,9448,0,26.96347032,9370,0,26.74086758,0,16298,0,46.51255708,16351,0,46.66381279,16358,0,46.68378995,2022
site_5405,Alandi Pune,35040,8669,24.7402968,0,8601,0,24.54623288,8716,0,24.87442922,0,19096,0,54.49771689,15073,0,43.01655251,14389,0,41.06449772,2021
site_5618,Gandhi Nagar Ennore Chennai,35040,8674,24.75456621,0,8871,0,25.31678082,8719,0,24.88299087,0,10019,0,28.59303653,10910,0,31.13584475,10684,0,30.49086758,2022
site_5651,IITG Guwahati,35040,8757,24.99143836,0,8756,0,24.98858447,9378,0,26.76369863,0,6921,0,19.75171233,8323,0,23.75285388,8562,0,24.43493151,2022
site_106,IGI Airport (T3) Delhi,35040,8870,25.31392694,0,8872,0,25.3196347,7994,0,22.81392694,0,9949,0,28.39326484,9658,0,27.56278539,8435,0,24.07248858,2017
site_5605,Crescent University Chengalpattu,35040,8936,25.50228311,0,7822,0,22.32305936,7904,0,22.55707763,0,10995,0,31.37842466,8356,0,23.84703196,9946,0,28.3847032,2023
site_5632,Gulzarpet Anantapur,35040,8941,25.51655251,0,8940,0,25.51369863,8392,0,23.94977169,0,12227,0,34.89440639,12034,0,34.34360731,12032,0,34.33789954,2022
site_5452,Raikhad Ahmedabad,35040,8956,25.55936073,0,8832,0,25.20547945,8879,0,25.33961187,0,9686,0,27.64269406,9619,0,27.45148402,9634,0,27.49429224,2021
site_5109,Jai Bhim Nagar Meerut,35040,8996,25.67351598,0,9552,0,27.26027397,9550,0,27.25456621,0,9578,0,27.33447489,9935,0,28.3533105,9958,0,28.41894977,2019
site_5809,Khaira Boisar,35040,9003,25.69349315,0,9364,0,26.72374429,9650,0,27.53995434,0,9239,0,26.36700913,9438,0,26.93493151,9386,0,26.78652968,2023
site_5503,Mangala Bilaspur,35040,9024,25.75342466,0,9018,0,25.73630137,9035,0,25.78481735,1,0,0,0,8828,0,25.19406393,8785,0,25.07134703,2021
site_5250,Gole Bazar Katni,35040,9261,26.42979452,0,9372,0,26.74657534,9387,0,26.78938356,0,9179,0,26.19577626,9519,0,27.16609589,9733,0,27.77682648,2019
site_5248,Chhoti Gwaltoli Indore,35040,9438,26.93493151,0,9461,0,27.00057078,9475,0,27.04052511,1,9875,0,28.18207763,10004,0,28.55022831,9873,0,28.17636986,2019
site_104,Burari Crossing Delhi,35040,9451,26.97203196,0,9451,0,26.97203196,9025,0,25.75627854,0,9273,0,26.4640411,9231,0,26.34417808,9125,0,26.04166667,2017
site_5650,Paryavaran Parisar Bhopal,35040,9504,27.12328767,0,9505,0,27.12614155,9506,0,27.12899543,0,9417,0,26.875,9403,0,26.83504566,8971,0,25.60216895,2022
site_5275,Phool Bagh Gwalior Mondelez Ind.,23328,6436,27.58916324,0,1378,0,5.907064472,6400,0,27.43484225,0,0,0,0,2653,0,11.37259945,2708,0,11.60836763,2022
site_5249,Marhatal Jabalpur,35040,9705,27.69691781,0,9707,0,27.70262557,9705,0,27.69691781,0,9679,0,27.62271689,9773,0,27.89098174,9857,0,28.13070776,2019
site_157,IGSC Planetarium Complex Patna,35040,9760,27.85388128,0,9761,0,27.85673516,12004,0,34.25799087,0,9599,0,27.39440639,0,0,0,11986,0,34.206621,2017
site_5127,Sector-25 Chandigarh,35040,9780,27.9109589,0,10038,0,28.64726027,10597,0,30.24257991,0,11999,0,34.24372146,11625,0,33.17636986,8895,0,25.38527397,2019
site_5607,Kumaran College Tirupur,35040,9886,28.21347032,0,9904,0,28.26484018,9904,0,28.26484018,0,10007,0,28.55878995,9534,0,27.20890411,9685,0,27.63984018,2022
site_5797,Kasarvadavali Thane,35040,9938,28.36187215,0,10176,0,29.04109589,10177,0,29.04394977,0,10150,0,28.96689498,9916,0,28.29908676,9838,0,28.07648402,2023
site_5131,Lumpyngngad Shillong Meghalaya,35040,9959,28.42180365,0,25977,0,74.13527397,32970,1,94.09246575,0,32481,1,92.69691781,17970,0,51.28424658,27437,1,78.30194064,2023
site_5406,Bhosari Pune,35040,9967,28.4446347,0,9956,0,28.41324201,9960,0,28.42465753,0,18963,0,54.11815068,22057,0,62.94805936,22570,0,64.41210046,2021
site_5247,T T Nagar Bhopal,35040,9981,28.48458904,0,9982,0,28.48744292,9984,0,28.49315068,1,10047,0,28.67294521,9973,0,28.46175799,9908,0,28.27625571,2019
site_5536,Civic Center Bhilai Bhilai Steel,35040,10022,28.60159817,0,10024,0,28.60730594,10029,0,28.62157534,0,352,0,1.00456621,8636,0,24.64611872,14803,0,42.24600457,2022
site_5612,SIPCOT Phase-1 Hosur,35040,10151,28.96974886,0,10179,0,29.04965753,10177,0,29.04394977,0,3113,0,8.88413242,10518,0,30.01712329,10334,0,29.49200913,2022
site_5433,Brahmagiri Udupi,35040,10174,29.03538813,0,10119,0,28.87842466,10185,0,29.06678082,0,11101,0,31.68093607,12965,0,37.00057078,362,0,1.033105023,2023
site_5850,Bhoiwada Dungarpur,35040,10209,29.13527397,0,10743,0,30.65924658,10748,0,30.67351598,0,10735,0,30.63641553,10835,0,30.92180365,10760,0,30.70776256,2023
site_5400,Borivali East Mumbai,35040,10262,29.28652968,0,10215,0,29.15239726,9801,0,27.97089041,0,14931,0,42.61130137,13664,0,38.99543379,11873,0,33.88413242,2022
site_5456,SVPI Airport Hansol Ahmedabad,35040,10289,29.36358447,0,10414,0,29.72031963,10438,0,29.78881279,0,20047,0,57.21175799,21613,0,61.68093607,21616,0,61.68949772,2023
site_5238,Ballygunge Kolkata,35040,10327,29.47203196,0,10775,0,30.75057078,10770,0,30.73630137,1,10614,0,30.29109589,10326,0,29.46917808,10216,0,29.15525114,2019
site_5626,Bharathidasan University Palkalaiperur,35040,10334,29.49200913,0,8936,0,25.50228311,10335,0,29.49486301,0,22137,0,63.17636986,17186,0,49.04680365,17195,0,49.07248858,2023
site_5129,Bidhannagar Kolkata,35040,10379,29.62043379,0,10451,0,29.82591324,10733,0,30.63070776,1,11614,0,33.14497717,11124,0,31.74657534,11096,0,31.66666667,2019
site_111,Sector 62 Noida,35040,10483,29.91723744,0,10484,0,29.92009132,3871,0,11.04737443,0,9511,0,27.14326484,10222,0,29.17237443,10084,0,28.77853881,2017
site_5413,Mulund West Mumbai,35136,1055,3.002618397,0,1025,0,2.917235883,1055,0,3.002618397,0,1058,0,3.011156648,1080,0,3.073770492,1121,0,3.190459927,2020
site_5397,Khindipada-Bhandup West Mumbai,35136,1143,3.25307377,0,1144,0,3.255919854,1142,0,3.250227687,0,1136,0,3.233151184,1071,0,3.048155738,1077,0,3.06523224,2020
site_5679,Mahatma Basaveswar Colony Kalaburgi,35040,1157,3.301940639,0,1157,0,3.301940639,1157,0,3.301940639,0,1558,0,4.446347032,1558,0,4.446347032,1558,0,4.446347032,2022
site_5683,LGBI Airport Guwahati,35040,1164,3.321917808,0,1164,0,3.321917808,1164,0,3.321917808,0,1020,0,2.910958904,1199,0,3.421803653,1199,0,3.421803653,2022
site_5550,Forest Rest House Manguraha,35040,1169,3.336187215,0,1968,0,5.616438356,1980,0,5.650684932,0,1923,0,5.488013699,1943,0,5.545091324,1942,0,5.542237443,2021
site_5680,Lingaraj Nagar Hubballi,35040,1223,3.490296804,0,1224,0,3.493150685,306,0,0.873287671,0,1581,0,4.511986301,1575,0,4.494863014,1431,0,4.08390411,2022
site_1410,GM Office Brajrajnagar,5856,209,3.568989071,0,1529,0,26.10997268,516,0,8.81147541,1,977,0,16.68374317,922,0,15.74453552,922,0,15.74453552,2017
site_5412,Kandivali East Mumbai,35136,1274,3.625910747,0,1276,0,3.631602914,1269,0,3.611680328,0,1189,0,3.383993625,1249,0,3.554758652,1334,0,3.796675774,2020
site_5555,Jigar Colony Moradabad,35040,1287,3.672945205,0,1292,0,3.687214612,1298,0,3.7043379,0,1124,0,3.207762557,1254,0,3.578767123,1177,0,3.359018265,2021
site_5538,New DM Office Arrah,35040,1343,3.832762557,0,1204,0,3.436073059,1208,0,3.447488584,0,1355,0,3.867009132,1364,0,3.892694064,1369,0,3.90696347,2021
site_5539,Kharahiya Basti Araria,35040,1391,3.969748858,0,1391,0,3.969748858,1396,0,3.984018265,0,951,0,2.714041096,1345,0,3.83847032,1351,0,3.855593607,2021
site_5128,Gomti Nagar Lucknow,35040,10515,30.00856164,0,10922,0,31.17009132,10955,0,31.26426941,0,10838,0,30.9303653,0,0,0,10664,0,30.43378995,2019
site_5450,Gyaspur Ahmedabad,35040,10527,30.04280822,0,10475,0,29.89440639,10607,0,30.27111872,0,13253,0,37.82248858,19221,0,54.85445205,19227,0,54.87157534,2021
site_5446,Naharlagun Naharlagun,35040,10551,30.11130137,0,10565,0,30.15125571,10814,0,30.86187215,0,9246,0,26.3869863,9382,0,26.77511416,10312,0,29.42922374,2022
site_5852,New Moti Bagh Delhi,35040,10669,30.44805936,0,10663,0,30.43093607,10841,0,30.93892694,0,0,0,0,0,0,0,9801,0,27.97089041,2023
site_5851,Mudtra Sili Jalore,35040,10701,30.53938356,0,10898,0,31.10159817,10902,0,31.1130137,0,10766,0,30.72488584,10966,0,31.2956621,10981,0,31.33847032,2023
site_5375,PWD Juction Kohima,35136,10856,30.89708561,0,10860,0,30.90846995,10927,0,31.09915756,0,10863,0,30.9170082,9875,0,28.10507741,9360,0,26.63934426,2020
site_5370,Buddha Colony Muzaffarpur,35136,11000,31.30692168,0,11011,0,31.3382286,12159,0,34.60553279,0,11794,0,33.5667122,11954,0,34.02208561,12018,0,34.20423497,2020
site_5501,Shahjahan Garden Agra,35040,11043,31.51541096,0,11026,0,31.46689498,11075,0,31.60673516,0,8343,0,23.80993151,9440,0,26.94063927,9925,0,28.32477169,2021
site_5623,PSG College of Arts and Science Coimbatore,35040,11108,31.70091324,0,17227,0,49.16381279,16882,0,48.17922374,0,9245,0,26.38413242,485,0,1.38413242,2281,0,6.509703196,2023
site_308,Maninagar Ahmedabad,35040,11117,31.72659817,0,11526,0,32.89383562,6779,0,19.34646119,1,10081,0,28.76997717,0,0,0,13842,0,39.50342466,2017
site_5848,HB Colony Vijayawada,35040,11235,32.06335616,0,11219,0,32.01769406,11235,0,32.06335616,0,11130,0,31.76369863,11084,0,31.63242009,11089,0,31.6466895,2023
site_104,Burari Crossing Delhi,35040,11333,32.34303653,0,13853,0,39.53481735,20614,0,58.82990868,0,24410,0,69.66324201,21080,0,60.15981735,21813,0,62.25171233,2022
site_5452,Raikhad Ahmedabad,35040,11404,32.5456621,0,11192,0,31.94063927,11085,0,31.63527397,0,11905,0,33.97545662,12023,0,34.31221461,11992,0,34.22374429,2022
site_5500,FTI Kidwai Nagar Kanpur,35040,11405,32.54851598,0,11411,0,32.56563927,11427,0,32.61130137,0,11328,0,32.32876712,10552,0,30.11415525,10724,0,30.60502283,2021
site_5849,Rajiv Gandhi Park Vijayawada,35040,11468,32.7283105,0,11539,0,32.93093607,11539,0,32.93093607,0,11468,0,32.7283105,11293,0,32.22888128,11312,0,32.28310502,2023
site_5618,Gandhi Nagar Ennore Chennai,35040,11506,32.83675799,0,19267,0,54.98573059,14399,0,41.09303653,0,16123,0,46.01312785,21065,0,60.11700913,21324,0,60.85616438,2023
site_5340,New Industrial Town Faridabad,35136,11572,32.9348816,0,11264,0,32.0582878,18680,0,53.16484517,0,17456,0,49.68123862,17883,0,50.89651639,17581,0,50.03699909,2020
site_5608,Mendonsa Colony Dindigul,35040,11548,32.956621,0,11623,0,33.1706621,11535,0,32.91952055,0,2099,0,5.990296804,11629,0,33.18778539,7290,0,20.80479452,2023
site_254,Tata Stadium Jorapokhar,35040,11567,33.01084475,0,10665,0,30.43664384,0,0,0,0,11853,0,33.82705479,11470,0,32.73401826,0,0,0,2023
site_263,Sector- 16A Faridabad,35136,11626,33.08857013,0,11590,0,32.98611111,11740,0,33.41302368,0,27646,1,78.68283242,0,0,0,29297,1,83.38171676,2020
site_255,RIMT University Mandi Gobindgarh,23520,7796,33.1462585,0,7842,0,33.34183673,5707,0,24.26445578,0,3335,0,14.17942177,7751,0,32.95493197,10525,0,44.74914966,2017
site_5040,Shrivastav Colony Damoh,35040,11633,33.19920091,0,10850,0,30.96461187,10107,0,28.84417808,0,0,0,0,28038,1,80.01712329,28077,1,80.12842466,2019
site_5450,Gyaspur Ahmedabad,35040,11641,33.22203196,0,11552,0,32.96803653,11642,0,33.22488584,0,11394,0,32.51712329,11614,0,33.14497717,11618,0,33.15639269,2023
site_1565,Lal Bahadur Shastri Nagar Kalaburagi,17664,6101,34.53917572,0,6308,0,35.71105072,6207,0,35.1392663,0,6350,0,35.94882246,3669,0,20.77105978,6135,0,34.73165761,2018
site_5405,Alandi Pune,5856,2023,34.54576503,0,2032,0,34.69945355,2032,0,34.69945355,0,2771,0,47.31898907,2774,0,47.37021858,2769,0,47.28483607,2020
site_1398,Lajpat Nagar Moradabad,35136,12273,34.92998634,0,12960,0,36.8852459,13060,0,37.16985428,0,209,0,0.594831512,12455,0,35.44797359,12640,0,35.97449909,2020
site_5071,Phase-1 GIDC Vapi,35040,12289,35.07134703,0,4208,0,12.00913242,33766,1,96.36415525,0,28192,1,80.456621,34408,1,98.19634703,22619,0,64.55194064,2021
site_1551,Tamaka Ind. Area Kolar,23520,8476,36.03741497,0,8458,0,35.96088435,8476,0,36.03741497,1,8220,0,34.94897959,8130,0,34.56632653,8437,0,35.87159864,2018
site_5128,Gomti Nagar Lucknow,35040,12633,36.05308219,0,31771,1,90.6706621,31826,1,90.82762557,0,33046,1,94.30936073,33513,1,95.64212329,32777,1,93.54166667,2023
site_5446,Naharlagun Naharlagun,35040,12639,36.07020548,0,12649,0,36.09874429,12653,0,36.11015982,0,11231,0,32.05194064,11676,0,33.32191781,11038,0,31.50114155,2021
site_295,MIDC Khutala Chandrapur,35040,12648,36.09589041,0,12711,0,36.27568493,12723,0,36.30993151,1,25815,0,73.67294521,25533,0,72.86815068,24554,0,70.07420091,2022
site_301,Anand Vihar Delhi,35040,12687,36.20719178,0,17403,0,49.66609589,13331,0,38.04509132,0,16187,0,46.19577626,14330,0,40.89611872,19171,0,54.71175799,2017
site_5682,Thimmalapura Tumakuru,35040,12718,36.2956621,0,13030,0,37.18607306,14195,0,40.51084475,0,26669,1,76.11015982,23476,0,66.99771689,17894,0,51.0673516,2023
site_5625,Chalai Bazaar Ramanathapuram,35040,12721,36.30422374,0,11800,0,33.67579909,12721,0,36.30422374,0,12967,0,37.00627854,13159,0,37.55422374,12300,0,35.10273973,2022
site_5593,JN Stadium Shillong Meghalaya,35040,12800,36.52968037,0,12799,0,36.52682648,12894,0,36.79794521,0,7432,0,21.21004566,11774,0,33.60159817,11194,0,31.94634703,2023
site_5126,Rabindra Sarobar Kolkata,35040,12809,36.5553653,0,13017,0,37.1489726,12993,0,37.08047945,0,13545,0,38.65582192,12540,0,35.78767123,12632,0,36.05022831,2019
site_125,Punjabi Bagh Delhi,35040,12868,36.72374429,0,12785,0,36.48687215,12806,0,36.54680365,1,12419,0,35.4423516,12955,0,36.97203196,15723,0,44.87157534,2017
site_5102,Vasai West Mumbai,35040,12873,36.7380137,0,12871,0,36.73230594,12880,0,36.75799087,0,10548,0,30.10273973,12266,0,35.00570776,12623,0,36.02454338,2019
site_276,Nehru Nagar Kanpur,35040,12874,36.74086758,0,12997,0,37.09189498,16752,0,47.80821918,0,32558,1,92.91666667,30897,1,88.17636986,31081,1,88.70148402,2023
site_5491,Sector 22 Chandigarh,35040,12907,36.83504566,0,12916,0,36.86073059,12918,0,36.86643836,0,13268,0,37.8652968,13642,0,38.9326484,13770,0,39.29794521,2021
site_5342,Sector 11 Faridabad,35136,12977,36.93362933,0,12886,0,36.6746357,14155,0,40.28631603,0,13735,0,39.09096084,13493,0,38.40220856,13564,0,38.60428051,2020
site_115,NSIT Dwarka Delhi,35040,13016,37.14611872,0,13039,0,37.21175799,18844,0,53.77853881,1,15901,0,45.37956621,0,0,0,10559,0,30.13413242,2017
site_5068,Sahilara Maihar KJS,35040,13057,37.26312785,0,16071,0,45.86472603,23157,0,66.08732877,0,0,0,0,13984,0,39.9086758,13373,0,38.16495434,2021
site_5422,Devaraj Urs Badavane Davanagere,35040,13276,37.88812785,0,13376,0,38.17351598,13564,0,38.71004566,0,3714,0,10.59931507,30191,1,86.16152968,23313,0,66.53253425,2022
site_147,MD University Rohtak,35040,13464,38.42465753,0,13467,0,38.43321918,17011,0,48.54737443,0,33627,1,95.96746575,0,0,0,31714,1,90.50799087,2018
site_5803,Tondare-Taloja Navi Mumbai,35040,13509,38.55308219,0,13256,0,37.83105023,13705,0,39.11244292,0,13493,0,38.50742009,14591,0,41.64098174,14528,0,41.46118721,2023
site_1569,New Collectorate Baghpat,35040,13509,38.55308219,0,13723,0,39.16381279,13722,0,39.1609589,0,12894,0,36.79794521,14505,0,41.39554795,14252,0,40.67351598,2018
site_5628,Civil Lines Bareilly,35040,13669,39.0097032,0,13669,0,39.0097032,13688,0,39.06392694,0,13604,0,38.82420091,12557,0,35.83618721,12669,0,36.15582192,2022
site_5536,Civic Center Bhilai Bhilai Steel,35040,13693,39.07819635,0,13818,0,39.43493151,13869,0,39.58047945,0,16480,0,47.03196347,14501,0,41.38413242,15785,0,45.04851598,2023
site_5410,MIT-Kothrud Pune,23328,9129,39.13323045,0,9114,0,39.06893004,9221,0,39.52760631,0,7708,0,33.04183813,156,0,0.66872428,155,0,0.664437586,2023
site_134,Police Commissionerate Jaipur,35040,13765,39.2836758,0,14202,0,40.53082192,14268,0,40.71917808,0,14399,0,41.09303653,13651,0,38.95833333,13815,0,39.42636986,2021
site_5453,Chandkheda Ahmedabad,35040,13990,39.92579909,0,14013,0,39.99143836,14002,0,39.96004566,0,15974,0,45.58789954,15356,0,43.82420091,15380,0,43.89269406,2021
site_5536,Civic Center Bhilai Bhilai Steel,5856,2342,39.9931694,0,2337,0,39.90778689,2357,0,40.24931694,0,0,0,0,3358,0,57.34289617,3157,0,53.91051913,2021
site_5551,Police Line Saharsa,35040,1443,4.118150685,0,1768,0,5.0456621,1866,0,5.325342466,0,2649,0,7.559931507,2378,0,6.78652968,2757,0,7.868150685,2021
site_254,Tata Stadium Jorapokhar,23520,1078,4.583333333,0,1082,0,4.600340136,0,0,0,0,252,0,1.071428571,282,0,1.198979592,0,0,0,2017
site_5678,RVCE-Mailasandra Bengaluru,35040,1609,4.591894977,0,1508,0,4.303652968,1537,0,4.386415525,0,1610,0,4.594748858,1610,0,4.594748858,1610,0,4.594748858,2022
site_5679,Mahatma Basaveswar Colony Kalaburgi,35040,14160,40.4109589,0,14217,0,40.57363014,14375,0,41.02454338,0,22193,0,63.33618721,22027,0,62.86244292,21802,0,62.22031963,2023
site_5424,Rajbagh Srinagar,35040,14185,40.48230594,0,14145,0,40.36815068,14318,0,40.86187215,0,20121,0,57.42294521,19641,0,56.05308219,18275,0,52.15468037,2023
site_263,Sector- 16A Faridabad,35040,14265,40.71061644,0,14402,0,41.10159817,14510,0,41.40981735,0,26649,1,76.05308219,0,0,0,29588,1,84.44063927,2019
site_1558,Silk Board Bengaluru,35040,14369,41.00742009,0,14586,0,41.62671233,14455,0,41.25285388,0,15091,0,43.06792237,15357,0,43.82705479,15352,0,43.81278539,2018
site_1551,Tamaka Ind. Area Kolar,35040,14396,41.08447489,0,17506,0,49.96004566,17437,0,49.76312785,1,16159,0,46.11586758,17231,0,49.17522831,9580,0,27.34018265,2021
site_1556,Jayanagar 5th Block Bengaluru,35136,14551,41.41336521,0,23792,0,67.7140255,23702,0,67.45787796,0,24420,0,69.50136612,24888,0,70.83333333,24864,0,70.76502732,2020
site_5483,Omex Eternity Vrindavan,35040,14521,41.44121005,0,14519,0,41.43550228,14527,0,41.45833333,0,13887,0,39.63184932,14240,0,40.63926941,14262,0,40.70205479,2021
site_5456,SVPI Airport Hansol Ahmedabad,35040,14556,41.54109589,0,14837,0,42.34303653,14773,0,42.16038813,0,15550,0,44.37785388,16195,0,46.21860731,16205,0,46.24714612,2022
site_1408,Talcher Coalfields Talcher,35040,14562,41.55821918,0,15214,0,43.41894977,33356,1,95.19406393,1,15432,0,44.04109589,12111,0,34.56335616,12628,0,36.03881279,2022
site_5817,Gupteshwar Jabalpur,35040,14587,41.62956621,0,14826,0,42.31164384,14856,0,42.39726027,0,14772,0,42.15753425,14377,0,41.03025114,14015,0,39.99714612,2023
site_5405,Alandi Pune,35040,14652,41.81506849,0,14655,0,41.82363014,14657,0,41.8293379,0,14554,0,41.53538813,14703,0,41.96061644,14654,0,41.82077626,2023
site_5449,Sardar Vallabhbhai Patel Stadium Ahmedabad,35040,14663,41.84646119,0,14615,0,41.70947489,14851,0,42.38299087,0,15491,0,44.20947489,15314,0,43.7043379,15315,0,43.70719178,2021
site_5454,SAC ISRO Bopal Ahmedabad,35040,14725,42.02340183,0,14723,0,42.01769406,14731,0,42.04052511,0,15339,0,43.77568493,14570,0,41.58105023,14578,0,41.60388128,2022
site_1551,Tamaka Ind. Area Kolar,35040,14732,42.043379,0,14811,0,42.26883562,14735,0,42.05194064,1,14513,0,41.418379,14437,0,41.20148402,3360,0,9.5890411,2019
site_5799,Sector-2E Kalamboli Navi Mumbai,35040,14736,42.05479452,0,14821,0,42.29737443,14820,0,42.29452055,0,14211,0,40.55650685,14316,0,40.85616438,14508,0,41.40410959,2023
site_5391,Stuart Hill Madikeri,11712,4949,42.25580601,0,4949,0,42.25580601,4949,0,42.25580601,0,4492,0,38.35382514,4968,0,42.41803279,4879,0,41.65812842,2020
site_5812,Sidhi Vinayak Nagar Ulhasnagar,35040,14827,42.31449772,0,15174,0,43.30479452,15192,0,43.35616438,0,15029,0,42.89098174,14981,0,42.75399543,14881,0,42.46860731,2023
site_5785,Tarakpur Ahmednagar,35040,14851,42.38299087,0,14852,0,42.38584475,14853,0,42.38869863,0,14825,0,42.30878995,14692,0,41.92922374,14697,0,41.94349315,2023
site_5795,Sneh Nagar Nanded,35040,14873,42.44577626,0,15270,0,43.57876712,15257,0,43.54166667,0,14802,0,42.24315068,14444,0,41.22146119,14324,0,40.87899543,2023
site_1551,Tamaka Ind. Area Kolar,35136,14951,42.55179872,0,12406,0,35.30851548,14307,0,40.71892077,1,18381,0,52.31386612,17566,0,49.99430783,14,0,0.039845173,2020
site_5457,IIPHG Lekawada Gandhinagar,35040,14943,42.64554795,0,14940,0,42.6369863,14938,0,42.63127854,0,15555,0,44.39212329,15536,0,44.33789954,15540,0,44.34931507,2022
