site_id,year,pollutant,Pollutant_Uncleaned,Pollutant_Cleaned,Percentage_change,compliance_change
site_5265,2020,PM10,48.75418922,48.19435901,-1.1483,FALSE
site_5266,2020,PM10,64.23660688,58.84886328,-8.3873,FALSE
site_5267,2020,PM10,49.59274001,48.22473197,-2.7585,FALSE
site_5270,2020,PM10,55.13338861,54.50555314,-1.1388,FALSE
site_5271,2020,PM10,47.22437106,46.16782561,-2.2373,FALSE
site_5272,2020,PM10,44.48387035,44.14727493,-0.7567,FALSE
site_5273,2020,PM10,116.7113529,115.8522493,-0.7361,FALSE
site_5276,2020,PM10,49.25287581,46.2605132,-6.0755,FALSE
site_5331,2020,PM10,53.90429364,53.08371477,-1.5223,FALSE
site_5334,2020,PM10,63.83522211,63.34440196,-0.7689,FALSE
site_5335,2020,PM10,125.8902143,123.4317745,-1.9528,FALSE
site_5336,2020,PM10,137.0137208,136.410509,-0.4403,FALSE
site_5337,2020,PM10,105.2929667,103.7932964,-1.4243,FALSE
site_5338,2020,PM10,63.4262194,63.32999325,-0.1517,FALSE
site_5339,2020,PM10,173.390972,170.9413281,-1.4128,FALSE
site_5340,2020,PM10,239.3359324,237.7420352,-0.666,FALSE
site_5344,2020,PM10,112.8781253,111.4295556,-1.2833,FALSE
site_5345,2020,PM10,175.806213,172.20858,-2.0464,FALSE
site_5361,2020,PM10,74.46386021,72.47004405,-2.6776,FALSE
site_5363,2020,PM10,110.9424861,111.7879464,0.7621,FALSE
site_5364,2020,PM10,69.41233766,66.97108674,-3.517,FALSE
site_5365,2020,PM10,67.62429245,66.62476797,-1.4781,FALSE
site_5367,2020,PM10,49.0650108,47.6945436,-2.7932,FALSE
site_5370,2020,PM10,158.8736297,157.5024331,-0.8631,FALSE
site_5375,2020,PM10,65.30767899,63.1337022,-3.3288,FALSE
site_5391,2020,PM10,43.30676329,42.89063927,-0.9609,FALSE
site_5394,2020,PM10,141.4619508,139.0455154,-1.7082,FALSE
site_5396,2020,PM10,165.2538259,163.7286994,-0.9229,FALSE
site_5399,2020,PM10,199.5647178,199.5498065,-0.0075,FALSE
site_5403,2020,PM10,,,,FALSE
site_5404,2020,PM10,116.8956115,117.0070956,0.0954,FALSE
site_5417,2020,PM10,176.8092615,174.7144444,-1.1848,FALSE
site_5423,2020,PM10,,,,FALSE
site_103,2021,Ozone,26.45496999,26.66126489,0.7798,FALSE
site_105,2021,Ozone,22.31085614,22.37247824,0.2762,FALSE
site_106,2021,Ozone,16.98779694,18.10977489,6.6046,FALSE
site_107,2021,Ozone,27.18187693,26.96959698,-0.781,FALSE
site_108,2021,Ozone,20.99443418,20.91341133,-0.3859,FALSE
site_109,2021,Ozone,17.77486664,17.84737124,0.4079,FALSE
site_111,2021,Ozone,38.05257475,37.6815278,-0.9751,FALSE
site_113,2021,Ozone,23.26395463,22.94908162,-1.3535,FALSE
site_114,2021,Ozone,15.72580817,15.44816884,-1.7655,FALSE
site_115,2021,Ozone,26.61837471,26.45510817,-0.6134,FALSE
site_117,2021,Ozone,16.84937755,17.17742915,1.947,FALSE
site_118,2021,Ozone,37.05646771,36.5154626,-1.4599,FALSE
site_119,2021,Ozone,51.55844122,52.10317982,1.0565,FALSE
site_122,2021,Ozone,20.07032018,19.92622985,-0.7179,FALSE
site_124,2021,Ozone,47.50487559,47.65091248,0.3074,FALSE
site_125,2021,Ozone,45.89418612,45.99046957,0.2098,FALSE
site_136,2021,Ozone,31.01794636,30.92403923,-0.3028,FALSE
site_1390,2021,Ozone,22.49225082,22.29655866,-0.87,FALSE
site_1391,2021,Ozone,26.9655914,26.03560407,-3.4488,FALSE
site_1392,2021,Ozone,40.63662748,40.62466135,-0.0294,FALSE
site_1393,2021,Ozone,48.45272465,48.58428759,0.2715,FALSE
site_1394,2021,Ozone,38.84870445,38.99703747,0.3818,FALSE
site_1395,2021,Ozone,28.50375102,28.39974572,-0.3649,FALSE
site_1396,2021,Ozone,48.07719226,48.35620314,0.5803,FALSE
site_1397,2021,Ozone,30.35678471,30.05417063,-0.9969,FALSE
site_1399,2021,Ozone,31.99131458,31.61474674,-1.1771,FALSE
site_1400,2021,Ozone,68.09275593,68.29614451,0.2987,FALSE
site_1401,2021,Ozone,27.80446891,27.74527103,-0.2129,FALSE
site_1402,2021,Ozone,61.13324375,61.27966227,0.2395,FALSE
site_1403,2021,Ozone,23.6493764,23.77891391,0.5477,FALSE
site_1404,2021,Ozone,42.03396935,42.12862858,0.2252,FALSE
site_1406,2021,Ozone,32.52509798,32.60040353,0.2315,FALSE
site_1408,2021,Ozone,23.85230813,23.85398506,0.007,FALSE
site_1416,2021,Ozone,25.69970197,25.79436837,0.3684,FALSE
site_1418,2021,Ozone,43.3880733,43.61348617,0.5195,FALSE
site_1419,2021,Ozone,28.97300408,29.13925384,0.5738,FALSE
site_1420,2021,Ozone,41.30441365,41.16166989,-0.3456,FALSE
site_1421,2021,Ozone,52.87242275,53.3538841,0.9106,FALSE
site_1422,2021,Ozone,21.66512622,21.94077262,1.2723,FALSE
site_1423,2021,Ozone,24.0258846,24.60986655,2.4306,FALSE
site_1424,2021,Ozone,29.42516498,29.52158604,0.3277,FALSE
site_1425,2021,Ozone,22.03469581,21.99671315,-0.1724,FALSE
site_1426,2021,Ozone,47.45057012,47.93259419,1.0158,FALSE
site_1427,2021,Ozone,25.81778582,26.03680382,0.8483,FALSE
site_1428,2021,Ozone,31.69393884,31.98541388,0.9197,FALSE
site_1429,2021,Ozone,41.58673556,41.63045192,0.1051,FALSE
site_1430,2021,Ozone,19.14578085,18.97046073,-0.9157,FALSE
site_1431,2021,Ozone,26.4711902,25.98764755,-1.8267,FALSE
site_1432,2021,Ozone,40.11472204,40.35653409,0.6028,FALSE
site_1433,2021,Ozone,,,,FALSE
site_1434,2021,Ozone,15.79935767,15.47309874,-2.065,FALSE
site_1435,2021,Ozone,20.57689247,20.10070026,-2.3142,FALSE
site_1437,2021,Ozone,29.44720608,29.45438558,0.0244,FALSE
site_1438,2021,Ozone,31.1175814,31.61867587,1.6103,FALSE
site_144,2021,Ozone,45.98580546,45.5056167,-1.0442,FALSE
site_1450,2021,Ozone,17.73931363,17.91964169,1.0165,FALSE
site_146,2021,Ozone,32.61881546,32.0068259,-1.8762,FALSE
site_147,2021,Ozone,51.88688339,50.26479814,-3.1262,FALSE
site_1538,2021,Ozone,,,,FALSE
site_153,2021,Ozone,25.93479982,25.64359186,-1.1228,FALSE
site_1541,2021,Ozone,41.81938084,42.30049977,1.1505,FALSE
site_1542,2021,Ozone,51.2498672,51.73673524,0.95,FALSE
site_1549,2021,Ozone,,,,FALSE
site_1550,2021,Ozone,33.8696108,33.44551355,-1.2521,FALSE
site_1553,2021,Ozone,25.46252638,26.20774207,2.9267,FALSE
site_1554,2021,Ozone,24.36028696,25.88102699,6.2427,FALSE
site_1555,2021,Ozone,32.57807212,33.22588343,1.9885,FALSE
site_1556,2021,Ozone,34.7684231,34.55027757,-0.6274,FALSE
site_1557,2021,Ozone,27.26297546,27.20446915,-0.2146,FALSE
site_1558,2021,Ozone,34.48530264,34.28246858,-0.5882,FALSE
site_1560,2021,Ozone,21.91836045,21.79226265,-0.5753,FALSE
site_1561,2021,Ozone,34.40844148,33.99453313,-1.2029,FALSE
site_1562,2021,Ozone,44.52145787,44.90473038,0.8609,FALSE
site_1563,2021,Ozone,24.65296831,24.39610465,-1.0419,FALSE
site_157,2021,Ozone,58.03368439,59.77881518,3.0071,FALSE
site_158,2021,Ozone,13.37222983,13.59273248,1.649,FALSE
site_159,2021,Ozone,47.90238328,63.11733106,31.7624,FALSE
site_161,2021,Ozone,39.38091257,39.29041344,-0.2298,FALSE
site_162,2021,Ozone,22.97557938,23.01675735,0.1792,FALSE
site_163,2021,Ozone,28.21492092,27.29126072,-3.2737,FALSE
site_164,2021,Ozone,19.14611054,14.49383594,-24.2988,FALSE
site_166,2021,Ozone,,,,FALSE
site_198,2021,Ozone,37.37079857,37.61797024,0.6614,FALSE
site_199,2021,Ozone,12.24580868,11.09528742,-9.3952,FALSE
site_251,2021,Ozone,14.35018535,14.21873844,-0.916,FALSE
site_252,2021,Ozone,20.74556656,20.39792024,-1.6758,FALSE
site_253,2021,Ozone,20.85682161,20.64492977,-1.0159,FALSE
site_255,2021,Ozone,18.8162293,18.57155001,-1.3004,FALSE
site_256,2021,Ozone,25.33902778,25.09947993,-0.9454,FALSE
site_258,2021,Ozone,27.94369224,27.6174606,-1.1675,FALSE
site_260,2021,Ozone,19.93589905,19.67431831,-1.3121,FALSE
site_262,2021,Ozone,33.60329148,33.68571733,0.2453,FALSE
site_263,2021,Ozone,65.94607747,68.86171771,4.4212,FALSE
site_273,2021,Ozone,45.54059377,45.4727483,-0.149,FALSE
site_274,2021,Ozone,23.74503932,23.34618467,-1.6797,FALSE
site_275,2021,Ozone,14.03820321,13.74230866,-2.1078,FALSE
site_276,2021,Ozone,29.60036414,30.20956381,2.0581,FALSE
site_277,2021,Ozone,39.39168211,39.20811713,-0.466,FALSE
site_288,2021,Ozone,20.20827071,19.91444083,-1.454,FALSE
site_292,2021,Ozone,24.714118,24.47655024,-0.9613,FALSE
site_293,2021,Ozone,13.70728494,13.10283555,-4.4097,FALSE
site_294,2021,Ozone,19.03908183,19.38849393,1.8352,FALSE
site_295,2021,Ozone,39.3488912,41.06794565,4.3687,FALSE
site_296,2021,Ozone,39.40945007,39.13584976,-0.6943,FALSE
site_297,2021,Ozone,36.1569101,36.31499698,0.4372,FALSE
site_298,2021,Ozone,15.25041149,15.50606418,1.6764,FALSE
site_299,2021,Ozone,,,,FALSE
site_301,2021,Ozone,27.52229858,26.18363124,-4.8639,FALSE
site_302,2021,Ozone,39.4778826,37.59477276,-4.77,FALSE
site_303,2021,Ozone,34.43444335,15.67072257,-54.4911,FALSE
site_304,2021,Ozone,36.2993136,35.43532771,-2.3802,FALSE
site_305,2021,Ozone,42.47762014,42.14050148,-0.7936,FALSE
site_306,2021,Ozone,17.31804845,16.97676218,-1.9707,FALSE
site_307,2021,Ozone,30.78071299,33.48557054,8.7875,FALSE
site_308,2021,Ozone,34.61483271,34.83672597,0.641,FALSE
site_309,2021,Ozone,44.77650489,44.81326753,0.0821,FALSE
site_5023,2021,Ozone,32.83493224,39.05803868,18.9527,FALSE
site_5024,2021,Ozone,29.35927515,29.30286792,-0.1921,FALSE
site_5025,2021,Ozone,42.05507433,42.28698685,0.5514,FALSE
site_5039,2021,Ozone,29.06761969,28.94771428,-0.4125,FALSE
site_5040,2021,Ozone,,,,FALSE
site_5042,2021,Ozone,,,,FALSE
site_5043,2021,Ozone,37.42715862,37.7282527,0.8045,FALSE
site_5044,2021,Ozone,26.59902561,25.23596655,-5.1245,FALSE
site_5045,2021,Ozone,32.74508614,32.32129491,-1.2942,FALSE
site_5046,2021,Ozone,40.16427261,40.36074705,0.4892,FALSE
site_5047,2021,Ozone,72.5124166,71.97644717,-0.7391,FALSE
site_5048,2021,Ozone,32.45834597,39.29571078,21.065,FALSE
site_5049,2021,Ozone,23.25404795,23.53484071,1.2075,FALSE
site_5050,2021,Ozone,18.92290901,18.64857106,-1.4498,FALSE
site_5051,2021,Ozone,29.91556836,29.73294212,-0.6105,FALSE
site_5052,2021,Ozone,26.76823652,26.81280671,0.1665,FALSE
site_5053,2021,Ozone,12.48928789,11.70424154,-6.2858,FALSE
site_5054,2021,Ozone,41.60796188,41.56357275,-0.1067,FALSE
site_5055,2021,Ozone,15.64511153,20.06150344,28.2286,FALSE
site_5056,2021,Ozone,24.66421327,24.60593937,-0.2363,FALSE
site_5057,2021,Ozone,28.44708413,28.06729558,-1.3351,FALSE
site_5060,2021,Ozone,18.55727568,18.08244164,-2.5587,FALSE
site_5065,2021,Ozone,51.44824798,55.91208244,8.6764,FALSE
site_5066,2021,Ozone,17.39470008,17.55102859,0.8987,FALSE
site_5067,2021,Ozone,27.53909541,27.92715262,1.4091,FALSE
site_5068,2021,Ozone,,,,FALSE
site_5071,2021,Ozone,13.11135783,10.73270053,-18.142,FALSE
site_5072,2021,Ozone,28.81611127,28.37583997,-1.5279,FALSE
site_5073,2021,Ozone,20.86361015,20.83318794,-0.1458,FALSE
site_5081,2021,Ozone,38.5996398,38.96821327,0.9549,FALSE
site_5082,2021,Ozone,45.76459151,46.42766766,1.4489,FALSE
site_5083,2021,Ozone,41.52054282,41.76038756,0.5777,FALSE
site_5101,2021,Ozone,26.54138461,26.71743382,0.6633,FALSE
site_5102,2021,Ozone,21.79,,,FALSE
site_5104,2021,Ozone,27.02846501,31.0483905,14.8729,FALSE
site_5105,2021,Ozone,37.54635389,30.66664739,-18.3232,FALSE
site_5106,2021,Ozone,26.56149596,30.06895589,13.2051,FALSE
site_5107,2021,Ozone,26.90454078,30.01149538,11.5481,FALSE
site_5110,2021,Ozone,40.41023328,40.27668473,-0.3305,FALSE
site_5111,2021,Ozone,26.57002625,26.61444953,0.1672,FALSE
site_5112,2021,Ozone,39.26866438,39.69869435,1.0951,FALSE
site_5115,2021,Ozone,3.453648487,3.937442271,14.0082,FALSE
site_5118,2021,Ozone,15.83846919,16.03116235,1.2166,FALSE
site_5119,2021,Ozone,23.96972225,24.27728661,1.2831,FALSE
site_5121,2021,Ozone,36.55347761,36.59515733,0.114,FALSE
site_5122,2021,Ozone,33.40062622,36.18056856,8.323,FALSE
site_5123,2021,Ozone,25.02627736,24.14733261,-3.5121,FALSE
site_5124,2021,Ozone,18.10098337,18.11648526,0.0856,FALSE
site_5125,2021,Ozone,34.02473826,33.60102453,-1.2453,FALSE
site_5126,2021,Ozone,33.7637388,33.98017999,0.641,FALSE
site_5127,2021,Ozone,23.9895136,24.36633855,1.5708,FALSE
site_5128,2021,Ozone,38.12833377,38.59130224,1.2142,FALSE
site_5129,2021,Ozone,33.39474274,33.65524162,0.7801,FALSE
site_5238,2021,Ozone,38.64976965,38.63021451,-0.0506,FALSE
site_5247,2021,Ozone,65.06554126,65.45512604,0.5988,FALSE
site_5248,2021,Ozone,47.8289556,47.84340212,0.0302,FALSE
site_5249,2021,Ozone,45.21900155,45.76140483,1.1995,FALSE
site_5250,2021,Ozone,38.89254348,39.30718746,1.0661,FALSE
site_5254,2021,Ozone,40.53149572,41.09507725,1.3905,FALSE
site_5255,2021,Ozone,38.91731323,38.98170861,0.1655,FALSE
site_5257,2021,Ozone,20.72552427,21.16373249,2.1143,FALSE
site_5258,2021,Ozone,30.10317475,29.24038403,-2.8661,FALSE
site_5261,2021,Ozone,30.97594028,29.0873979,-6.0968,FALSE
site_5262,2021,Ozone,31.49712978,31.92899799,1.3711,FALSE
site_5263,2021,Ozone,50.26124052,50.42739351,0.3306,FALSE
site_5264,2021,Ozone,20.00748689,20.05277384,0.2264,FALSE
site_5265,2021,Ozone,33.34376553,42.23863947,26.6763,FALSE
site_5266,2021,Ozone,28.98290533,28.68962507,-1.0119,FALSE
site_5267,2021,Ozone,17.86261697,18.61036141,4.1861,FALSE
